ID,Title,Authors,Source,Journal,Database,Type,Language,Publication year,Descriptor(s),Publication Country,Fulltext URL, Abstract,Entry Date,Volume number,Issue number,DOI
"32146921","COVID-19 and gender-specific difference: Analysis of public surveillance data in Hong Kong and Shenzhen, China, from January 10 to February 15, 2020.","Zhao, Shi; Cao, Peihua; Chong, Marc K C; Gao, Daozhou; Lou, Yijun; Ran, Jinjun; Wang, Kai; Wang, Weiming; Yang, Lin; He, Daihai; Wang, Maggie H","Infect Control Hosp Epidemiol;41(6): 750-751, 2020 06. ","Infect Control Hosp Epidemiol","MEDLINE","article","en","2020","Coronavirus Infections/epidemiology; Coronavirus Infections/transmission; Pneumonia, Viral/epidemiology; Pneumonia, Viral/transmission; Sex Factors; Betacoronavirus; China/epidemiology; Female; Hong Kong/epidemiology; Humans; Linear Models; Male; Pandemics; Proportional Hazards Models; Time Factors","US","https://dx.doi.org/10.1017/ice.2020.64","",20200408,41,6, 
"32192278","WHO International Health Regulations Emergency Committee for the COVID-19 outbreak.","Jee, Youngmee","Epidemiol Health;42: e2020013, 2020. ","Epidemiol Health","MEDLINE","article","en","2020","Civil Defense; Coronavirus Infections/epidemiology; Coronavirus; Disease Outbreaks/prevention &amp;amp; control; International Health Regulations; Pandemics; Pneumonia, Viral/epidemiology; World Health Organization; Betacoronavirus; Global Health; Humans; Public Health; Public Health Practice","KR","https://dx.doi.org/10.4178/epih.e2020013","To discuss whether the coronavirus disease 2019 (COVID-19) outbreak constitutes a Public Health Emergency of International Concern (PHEIC), World Health Organization (WHO) organized the 15-member International Health Regulations Emergency Committee (EC). On January 22-23 and January 30, 2020, EC convened and discussed whether the situation in China and other countries would constitute PHEIC and issued recommendations for WHO, China and the international community. Based on the recommendations of EC, WHO declared the COVID-19 outbreak a PHEIC. One of the purposes of the declaration of PHEIC was to alarm countries with weak public health infrastructures to prepare promptly for emerging infectious diseases (EID) and provide WHO with a framework for proactively supporting those countries. On February 3, 2020, WHO proposed the 2019 COVID-19 Strategic Preparedness and Response Plan, which includes accelerating research and development (R&amp;D) processes as one of three major strategies. On February 11-12, 2020, WHO held the Global Research and Innovation Forum: Towards a Research Roadmap for COVID-19. The fact that a COVID-19 R&amp;D forum was the first meeting convened after the PHEIC declaration testifies to the importance of R&amp;D in response to EID. Korea has demonstrated a remarkable capacity in its laboratory response by conducting high-throughput COVID-19 testing and utilizing innovative drive-through samplings. These measures for early detection and screening of cases should be followed by full efforts to produce research-based evidence by thoroughly analyzing epidemiological, clinical and immunological data, which will facilitate the development of vaccines and therapeutics for COVID-19. It is expected that Korea plays a global partner for COVID-19 research by actively participating in immediate and mid/long-term priorities jointly led by WHO and global partners.",20200408,42,, 
"32208138","Novel Screening and Triage Strategy in Iran During Deadly Coronavirus Disease 2019 (COVID-19) Epidemic: Value of Humanitarian Teleconsultation Service.","Davarpanah, Amir H; Mahdavi, Arash; Sabri, Ali; Langroudi, Taraneh Faghihi; Kahkouee, Shahram; Haseli, Sara; Kazemi, Mohammad Ali; Mehrian, Payam; Mahdavi, Ali; Falahati, Farahnaz; Tuchayi, Abuzar Moradi; Bakhshayeshkaram, Mehrdad; Taheri, Morteza Sanei","J Am Coll Radiol;17(6): 734-738, 2020 Jun. ","J Am Coll Radiol","MEDLINE","article","en","2020","Altruism; Coronavirus Infections/diagnostic imaging; Coronavirus Infections/epidemiology; Pandemics/statistics &amp;amp; numerical data; Pneumonia, Viral/diagnostic imaging; Pneumonia, Viral/epidemiology; Teleradiology/organization &amp;amp; administration; Triage/organization &amp;amp; administration; Developing Countries; Female; Humans; Iran; Male; Mass Screening/organization &amp;amp; administration; Outcome Assessment, Health Care; Remote Consultation/organization &amp;amp; administration; Risk Assessment","US","https://dx.doi.org/10.1016/j.jacr.2020.03.015","",20200408,17,6, 
"32250958","A Mobile Health Platform to Disseminate Validated Institutional Measurements During the COVID-19 Outbreak: Utilization-Focused Evaluation Study.","Zamberg, Ido; Manzano, Sergio; Posfay-Barbe, Klara; Windisch, Olivier; Agoritsas, Thomas; Schiffer, Eduardo","JMIR Public Health Surveill;6(2): e18668, 2020 04 14. ","JMIR Public Health Surveill","MEDLINE","article","en","2020","Coronavirus Infections/epidemiology; Coronavirus; Disease Outbreaks; Information Dissemination; Pandemics/prevention &amp;amp; control; Pneumonia, Viral/epidemiology; Severe Acute Respiratory Syndrome/epidemiology; Smartphone; Telemedicine/statistics &amp;amp; numerical data; Betacoronavirus; China/epidemiology; Diffusion of Innovation; Health Facilities; Health Policy; Hospitals, Pediatric; Humans","CA","https://dx.doi.org/10.2196/18668","BACKGROUND: As part of the response plans for the current outbreak of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), authorities are drafting and implementing containment measures across jurisdictions worldwide in the effort to slow down transmission and reduce the infection rate. A solid communication strategy is needed to increase the reach of valid information to health professionals, reduce misinformation, and efficiently implement recommended measures. OBJECTIVE: The aim of this paper is to describe the utilization of a dedicated mobile health (mHealth) platform to disseminate up-to-date and validated information about SARS-CoV-2 to all medical staff of the Children&#039;s Hospital at the University Hospitals of Geneva. METHODS: Three documents containing institutional information concerning screening, local containment procedures, and frequently asked questions and answers for parents were made available to the staff through a mobile app developed in the University of Geneva, Switzerland. Using a third-party statistics tool, we anonymously monitored user activity as well as content utilization patterns since the diagnosis of the first case of SARS-CoV-2 in Switzerland on February 25, 2020. RESULTS: From February 25, 2020, to March 13, 2020 (18 days), information documents on SARS-CoV-2 were viewed 859 times, which accounted for 35.6% of the total content views (total views=332). User activity increased significantly with 50.8 (SD 14.4) users per day in this period as compared to the previous weeks (mean 26.4, SD 9.8; P&lt;.001). In addition, session numbers per day more than doubled during the aforementioned period (P&lt;.001). In a survey, medical staff found the information easy to find within the app. On a 10-point Likert scale, the ability of the app to reassure staff in clinical practice was rated as 7.6 (SD 2.1), time-saving ability was rated as 8.5 (SD 2.1), and the need to look for information from other sources was rated as 5.9 (SD 3.3). CONCLUSIONS: The use of an mHealth solution to disseminate novel coronavirus-related information seemed to be an effective and time-saving communication channel within our institution during the SARS-CoV-2 outbreak. Medical staff felt reassured and informed in daily practice. More research should be done on the clinical impact and outcomes of the integration of mHealth solutions as a communication channel of validated information within health institutions.",20200408,6,2, 
"32251634","Virtual screening and repurposing of FDA approved drugs against COVID-19 main protease.","Kandeel, Mahmoud; Al-Nazawi, Mohammed","Life Sci;251: 117627, 2020 Jun 15. ","Life Sci","MEDLINE","article","en","2020","Antiviral Agents/chemistry; Betacoronavirus/enzymology; Cysteine Endopeptidases/chemistry; Drug Evaluation, Preclinical; Drug Repositioning; Molecular Docking Simulation; Protease Inhibitors/chemistry; Viral Nonstructural Proteins/chemistry; Amino Acid Sequence; Antiviral Agents/pharmacology; Binding Sites; Curcumin/chemistry; Curcumin/pharmacology; Drug Approval; Hydrogen Bonding; Hydrophobic and Hydrophilic Interactions; Middle East Respiratory Syndrome Coronavirus/enzymology; Models, Molecular; Protease Inhibitors/pharmacology; SARS Virus/enzymology; Sequence Alignment; United States; United States Food and Drug Administration","NL","https://dx.doi.org/10.1016/j.lfs.2020.117627","AIMS: In December 2019, the Coronavirus disease-2019 (COVID-19) virus has emerged in Wuhan, China. In this research, the first resolved COVID-19 crystal structure (main protease) was targeted in a virtual screening study by of FDA approved drugs dataset. In addition, a knowledge gap in relations of COVID-19 with the previously known fatal Coronaviruses (CoVs) epidemics, SARS and MERS CoVs, was covered by investigation of sequence statistics and phylogenetics. MATERIALS AND METHODS: Molecular modeling, virtual screening, docking, sequence comparison statistics and phylogenetics of the COVID-19 main protease were investigated. KEY FINDINGS: COVID-19 Mpro formed a phylogenetic group with SARS CoV that was distant from MERS CoV. The identity% was 96.061 and 51.61 for COVID-19/SARS and COVID-19/MERS CoV sequence comparisons, respectively. The top 20 drugs in the virtual screening studies comprised a broad-spectrum antiviral (ribavirin), anti-hepatitis B virus (telbivudine), two vitamins (vitamin B12 and nicotinamide) and other miscellaneous systemically acting drugs. Of special interest, ribavirin had been used in treating cases of SARS CoV. SIGNIFICANCE: The present study provided a comprehensive targeting of the first resolved COVID+19 structure of Mpro and found a suitable save drugs for repurposing against the viral Mpro. Ribavirin, telbivudine, vitamin B12 and nicotinamide can be combined and used for COVID treatment. This initiative relocates already marketed and approved safe drugs for potential use in COVID-treatment.",20200408,251,, 
"32252023","Interpreting COVID-19 and Virtual Care Trends: Cohort Study.","Khairat, Saif; Meng, Chenlu; Xu, Yuxuan; Edson, Barbara; Gianforcaro, Robert","JMIR Public Health Surveill;6(2): e18811, 2020 04 15. ","JMIR Public Health Surveill","MEDLINE","article","en","2020","Coronavirus Infections/diagnosis; Pandemics; Pneumonia, Viral/diagnosis; Telemedicine/trends; Adolescent; Adult; Aged; Child; Cohort Studies; Coronavirus Infections/epidemiology; Female; Humans; Male; Middle Aged; North Carolina/epidemiology; Pneumonia, Viral/epidemiology; Young Adult","CA","https://dx.doi.org/10.2196/18811","BACKGROUND: The coronavirus disease (COVID-19) pandemic is rapidly spreading across the world. As of March 26, 2020, there are more than 500,000 cases and more than 25,000 deaths related to COVID-19, and the numbers are increasing by the hour. OBJECTIVE: The aim of this study was to explore the trends in confirmed COVID-19 cases in North Carolina, and to understand patterns in virtual visits related to symptoms of COVID-19. METHODS: We conducted a cohort study of confirmed COVID-19 cases and patients using an on-demand, statewide virtual urgent care center. We collected data from February 1, 2020, to March 15, 2020. Institutional Review Board exemption was obtained prior to the study. RESULTS: As of March, 18 2020, there were 92 confirmed COVID-19 cases and 733 total virtual visits. Of the total visits, 257 (35.1%) were related to COVID-19-like symptoms. Of the COVID-19-like visits, the number of females was 178 (69.2%). People in the age groups of 30-39 years (n=67, 26.1%) and 40-49 years (n=64, 24.9%) were half of the total patients. Additionally, approximately 96.9% (n=249) of the COVID-like encounters came from within the state of North Carolina. Our study shows that virtual care can provide efficient triaging in the counties with the highest number of COVID-19 cases. We also confirmed that the largest spread of the disease occurs in areas with a high population density as well as in areas with major airports. CONCLUSIONS: The use of virtual care presents promising potential in the fight against COVID-19. Virtual care is capable of reducing emergency room visits, conserving health care resources, and avoiding the spread of COVID-19 by treating patients remotely. We call for further adoption of virtual care by health systems across the United States and the world during the COVID-19 pandemic.",20200408,6,2, 
"32252141","Epidemiology, virology, and clinical features of severe acute respiratory syndrome -coronavirus-2 (SARS-CoV-2; Coronavirus Disease-19).","Park, Su Eun","Clin Exp Pediatr;2020 Apr 02. ","","MEDLINE","article","en","2020","","KR","https://dx.doi.org/10.3345/cep.2020.00493","A cluster of severe pneumonia of unknown etiology in Wuhan City, Hubei province in China emerged in December 2019. A novel coronavirus named severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) was isolated from lower respiratory tract sample as the causative agent. The current outbreak of infections with SARS-CoV-2 is termed Coronavirus Disease 2019 (COVID-19) by the World Health Organization (WHO). COVID-19 rapidly spread into at least 114 countries and killed more than 4,000 people by March 11 2020. WHO officially declared COVID-19 a pandemic on March 11, 2020. There have been two novel coronavirus outbreaks in the past two decades. The 2002-2003 outbreak of severe acute respiratory syndrome (SARS) in 2002-2003 caused by SARS-CoV had a case fatality rate of around 10% (8,098 confirmed cases and 774 death), while Middle East respiratory syndrome (MERS) caused by MERS-CoV killed 861 people out of a total 2,502 confirmed cases between 2012 and 2019. The purpose of this review is to summarize known-to-date information about SARS-CoV-2, transmission of SARS-CoV-2, and clinical features.",20200408,,, 
"35134","Economic sanctions and Iran&#039;s capacity to respond to COVID-19.","Murphy, Adrianna; Abdi, Zhaleh; Harirchi, Iraj; McKee, Martin; Ahmadnezhad, Elham","Lancet Public Health;5(5): e254, 2020 05. ","Lancet Public Health","MEDLINE","article","en","2020","Coronavirus Infections/epidemiology; Coronavirus Infections/prevention &amp;amp; control; Economics/legislation &amp;amp; jurisprudence; Pandemics/prevention &amp;amp; control; Pneumonia, Viral/epidemiology; Pneumonia, Viral/prevention &amp;amp; control; Humans; Iran/epidemiology; United States","GB","https://dx.doi.org/10.1016/S2468-2667(20)30083-9","",20200407,5,5, 
"35041","Health surveillance during covid-19 pandemic.","Calvo, Rafael A; Deterding, Sebastian; Ryan, Richard M","BMJ;369: m1373, 2020 Apr 06. ","BMJ","MEDLINE","article","en","2020","Coronavirus Infections/epidemiology; Epidemiological Monitoring; Pneumonia, Viral/epidemiology; Social Control, Formal; Betacoronavirus; Contact Tracing; Humans; Pandemics; Quarantine; Social Distance","GB","https://dx.doi.org/10.1136/bmj.m1373","",20200407,369,, 
"34940","COVID-19 pandemic and economic cost; impact on forcibly displaced people.","Kabir, Mahvish; Afzal, Muhammad Sohail; Khan, Aisha; Ahmed, Haroon","Travel Med Infect Dis;: 101661, 2020 Apr 06. ","Travel Med Infect Dis","MEDLINE","article","en","2020","","NL","https://dx.doi.org/10.1016/j.tmaid.2020.101661","",20200407,,, 
"34876","¿Es esperable que haya cuadros neurológicos por la pandemia por SARS-CoV-2?/ ¿Es esperable que haya cuadros neurológicos por la pandemia por SARS-CoV-2?/ Should we expect neurological symptoms in the SARS-CoV-2 epidemic?","Matías-Guiu, J; Gomez-Pinedo, U; Montero-Escribano, P; Gomez-Iglesias, P; Porta-Etessam, J; Matias-Guiu, J A","Neurologia;35(3): 170-175, 2020 Apr. ","Neurologia","MEDLINE","article","en","2020","Central Nervous System/virology; Coronavirus Infections/physiopathology; Pneumonia, Viral/physiopathology; Animals; Betacoronavirus; Coronavirus Infections/complications; Disease Models, Animal; Humans; Mice; Pandemics; Pneumonia, Viral/complications","ES","https://dx.doi.org/10.1016/j.nrl.2020.03.001","INTRODUCTION: There is growing evidence that SARS-CoV-2 can gain access to the central nervous system (CNS). We revise the literature on coronavirus infection of the CNS associated with neurological diseases. DEVELOPMENT: Neurological symptoms were rarely reported in the SARS-CoV and MERS-CoV epidemics, although isolated cases were described. There are also reports of cases of neurological symptoms associated with CoV-OC43 and CoV-229E infection. The presence of neurological lesions, especially demyelinating lesions in the mouse hepatitis virus model, may explain the mechanisms by which coronaviruses enter the CNS, particularly those related with the immune response. This may explain the presence of coronavirus in patients with multiple sclerosis. We review the specific characteristics of SARS-CoV-2 and address the question of whether the high number of cases may be associated with greater CNS involvement. CONCLUSION: Although neurological symptoms are not frequent in coronavirus epidemics, the high number of patients with SARS-CoV-2 infection may explain the presence of the virus in the CNS and increase the likelihood of early- or delayed-onset neurological symptoms. Follow-up of patients affected by the SARS-CoV-2 epidemic should include careful assessment of the CNS.",20200407,35,3, 
"34825","Incidence of COVID-19 among immigration police: Observation from Thailand.","Sriwijitalai, Won; Wiwanitkit, Viroj","Med J Armed Forces India;2020 Apr 07. ","","MEDLINE","article","en","2020","","IN","https://dx.doi.org/10.1016/j.mjafi.2020.03.004","",20200407,,, 
"31687","Rapid Sentinel Surveillance for COVID-19 - Santa Clara County, California, March 2020.","Zwald, Marissa L; Lin, Wen; Sondermeyer Cooksey, Gail L; Weiss, Charles; Suarez, Angela; Fischer, Marc; Bonin, Brandon J; Jain, Seema; Langley, Gayle E; Park, Benjamin J; Moulia, Danielle; Benedict, Rory; Nguyen, Nang; Han, George S","MMWR Morb Mortal Wkly Rep;69(14): 419-421, 2020 Apr 10. ","MMWR Morb Mortal Wkly Rep","MEDLINE","article","en","2020","Community-Acquired Infections/transmission; Coronavirus Infections/epidemiology; Coronavirus Infections/transmission; Pneumonia, Viral/epidemiology; Pneumonia, Viral/transmission; Sentinel Surveillance; Adolescent; Adult; Aged; Aged, 80 and over; California/epidemiology; Child; Child, Preschool; Clinical Laboratory Techniques; Coronavirus Infections/diagnosis; Female; Humans; Infant; Male; Middle Aged; Pandemics; Pneumonia, Viral/diagnosis; Young Adult","US","https://dx.doi.org/10.15585/mmwr.mm6914e3","On February 27, 2020, the Santa Clara County Public Health Department (SCCPHD) identified its first case of coronavirus disease 2019 (COVID-19) associated with probable community transmission (i.e., infection among persons without a known exposure by travel or close contact with a patient with confirmed COVID-19). At the time the investigation began, testing guidance recommended focusing on persons with clinical findings of lower respiratory illness and travel to an affected area or an epidemiologic link to a laboratory-confirmed COVID-19 case, or on persons hospitalized for severe respiratory disease and no alternative diagnosis (1). To rapidly understand the extent of COVID-19 in the community, SCCPHD, the California Department of Public Health (CDPH), and CDC began sentinel surveillance in Santa Clara County. During March 5-14, 2020, four urgent care centers in Santa Clara County participated as sentinel sites. For this investigation, county residents evaluated for respiratory symptoms (e.g., fever, cough, or shortness of breath) who had no known risk for COVID-19 were identified at participating urgent care centers. A convenience sample of specimens that tested negative for influenza virus was tested for SARS-CoV-2 RNA. Among 226 patients who met the inclusion criteria, 23% had positive test results for influenza. Among patients who had negative test results for influenza, 79 specimens were tested for SARS-CoV-2, and 11% had evidence of infection. This sentinel surveillance system helped confirm community transmission of SARS-CoV-2 in Santa Clara County. As a result of these data and an increasing number of cases with no known source of transmission, the county initiated a series of community mitigation strategies. Detection of community transmission is critical for informing response activities, including testing criteria, quarantine guidance, investigation protocols, and community mitigation measures (2). Sentinel surveillance in outpatient settings and emergency departments, implemented together with hospital-based surveillance, mortality surveillance, and serologic surveys, can provide a robust approach to monitor the epidemiology of COVID-19.",20200406,69,14, 
"31621","Spatial Lifecourse Epidemiology and Infectious Disease Research.","Jia, Peng; Dong, Weihua; Yang, Shujuan; Zhan, Zhicheng; Tu, La; Lai, Shengjie","Trends Parasitol;36(3): 235-238, 2020 Mar. ","Trends Parasitol","MEDLINE","article","en","2020","","GB","https://dx.doi.org/10.1016/j.pt.2019.12.012","Spatial lifecourse epidemiology aims to utilize advanced spatial, location-aware, and artificial intelligence technologies to investigate long-term effects of measurable biological, environmental, behavioral, and psychosocial factors on individual risk for chronic diseases. It could also further the research on infectious disease dynamics, risks, and consequences across the life course.",20200406,36,3, 
"31614","Epidemiology of 2019 novel coronavirus in Jiangsu Province, China after wartime control measures: A population-level retrospective study.","Wang, Ke-Wei; Gao, Jie; Wang, Hua; Wu, Xiao-Long; Yuan, Qin-Fang; Guo, Fei-Yu; Zhang, Zhi-Jie; Cheng, Yang","Travel Med Infect Dis;: 101654, 2020 Apr 05. ","Travel Med Infect Dis","MEDLINE","article","en","2020","","NL","https://dx.doi.org/10.1016/j.tmaid.2020.101654","BACKGROUND: A novel coronavirus emerged in China in December 2019, and human-to-human transmission was previously identified. This study aimed to compare the epidemiological characteristics in Jiangsu Province and assess whether so-called wartime control measures changed the trend of coronavirus disease 2019 (COVID-19) in the province. METHODS: Epidemiological data were obtained from the websites of China&#039;s Bureau of Health and the People&#039;s Government of Jiangsu Province and informal online sources from January 22 to February 20, 2020. RESULTS: The cumulative number of patients in Jiangsu Province (over 79 million people) was 613. The number of daily confirmed new cases reached the inflection point on January 31 with the maximum of 39 cases. The temporal number of patients peaked from January 29 to February 9. The proportion of confirmed cases who were residents or travelers to Hubei Province was 100.0%-58.8% before January 31 and then gradually declined. The proportion of close contacts increased gradually from January 27 to February 17. The geographical distribution of COVID-2019 cases showed that all 13 cites reported confirmed new cases after only five days of the first confirmed new case in Suzhou. The cases were concentrated in Nanjing, Suzhou, and Xuzhou with a high population density (over eight million people). The epidemiological features of COVID-2019 cases in Wuxi, Jiangsu showed that seven confirmed cases were tourists from others areas beyond Hubei Province. The longest incubation period of COVID-2019 was 19 days based on the onset of laboratory-confirmed cases. CONCLUSION: The number of daily confirmed new cases in Jiangsu Province peaked around January 31 and then declined. This result emphasized that wartime control measures, such as putting cities on lockdown to limit population mobility in Jiangsu Province, resulted in dramatic reductions in COVID-19 cases.",20200406,,, 
"31435","Recomendaciones en el manejo de la pandemia por coronavirus SARS-CoV-2 (Covid-19) en pacientes con trasplante renal./ Recomendaciones en el manejo de la pandemia por coronavirus SARS-CoV-2 (Covid-19) en pacientes con trasplante renal./ Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients.","López, Verónica; Vázquez, Teresa; Alonso-Titos, Juana; Cabello, Mercedes; Alonso, Angel; Beneyto, Isabel; Crespo, Marta; Díaz-Corte, Carmen; Franco, Antonio; González-Roncero, Francisco; Gutiérrez, Elena; Guirado, Luis; Jiménez, Carlos; Jironda, Cristina; Lauzurica, Ricardo; Llorente, Santiago; Mazuecos, Auxiliadora; Paul, Javier; Rodríguez-Benot, Alberto; Ruiz, Juan Carlos; Sánchez-Fructuoso, Ana; Sola, Eugenia; Torregrosa, Vicente; Zárraga, Sofía; Hernández, Domingo","Nefrologia;40(3): 265-271, 2020. ","Nefrologia","MEDLINE","article","en","2020","","ES","https://dx.doi.org/10.1016/j.nefro.2020.03.002","The SARS-CoV-2 (Covid-19) coronavirus pandemic is evolving very quickly and means a special risk for both immunosuppressed and comorbid patients. Knowledge about this growing infection is also increasing although many uncertainties remain, especially in the kidney transplant population. This manuscript presents a proposal for action with general and specific recommendations to protect and prevent infection in this vulnerable population such as kidney transplant recipients.",20200406,40,3, 
"31392","Out-of-Hospital Cohort Treatment of Coronavirus Disease 2019 Patients with Mild Symptoms in Korea: an Experience from a Single Community Treatment Center.","Park, Peong Gang; Kim, Chang Hyup; Heo, Yoon; Kim, Tae Suk; Park, Chan Woo; Kim, Choong Hyo","J Korean Med Sci;35(13): e140, 2020 Apr 06. ","J Korean Med Sci","MEDLINE","article","en","2020","Ambulatory Care Facilities; Betacoronavirus; Coronavirus Infections; Hospitalization; Pandemics; Patient Isolation; Pneumonia, Viral; Resource Allocation; Cohort Studies; Coronavirus Infections/economics; Coronavirus Infections/therapy; Cost Savings; Disease Outbreaks; Humans; Pandemics/economics; Patient Transfer; Pneumonia, Viral/economics; Pneumonia, Viral/therapy; Republic of Korea/epidemiology; Resource Allocation/economics; Severity of Illness Index","KR","https://dx.doi.org/10.3346/jkms.2020.35.e140","The outbreak of Coronavirus Disease 2019 (COVID-19) caused a worldwide pandemic. Less than 6 weeks after the first confirmed cases in Korea, the patient number exceeded 5,000, which overcrowded limited hospital resources and forced confirmed patients to stay at home. To allocate medical resources efficiently, Korea implemented a novel institution for the purpose of treating patients with cohort isolation out of hospital, namely the Community Treatment Center (CTC). Herein, we report results of the initial management of patients at one of the largest CTC in Korea. A total of 309 patients were admitted to our CTC. During the first two weeks, 7 patients were transferred to the hospital because of symptom aggravation and 107 patients were discharged without any complication. Although it is a novel concept and may have some limitations, CTC may be a very cost-effective and resource-saving strategy in managing massive cases of COVID-19 or other emerging infectious diseases.",20200406,35,13, 
"31389","Clinical Course and Outcomes of Patients with Severe Acute Respiratory Syndrome Coronavirus 2 Infection: a Preliminary Report of the First 28 Patients from the Korean Cohort Study on COVID-19.","Kim, Eu Suk; Chin, Bum Sik; Kang, Chang Kyung; Kim, Nam Joong; Kang, Yu Min; Choi, Jae Phil; Oh, Dong Hyun; Kim, Jeong Han; Koh, Boram; Kim, Seong Eun; Yun, Na Ra; Lee, Jae Hoon; Kim, Jin Yong; Kim, Yeonjae; Bang, Ji Hwan; Song, Kyoung Ho; Kim, Hong Bin; Chung, Ki Hyun; Oh, Myoung Don","J Korean Med Sci;35(13): e142, 2020 Apr 06. ","J Korean Med Sci","MEDLINE","article","en","2020","Betacoronavirus; Coronavirus Infections; Pandemics; Pneumonia, Viral; Adult; Aged; Asymptomatic Diseases; C-Reactive Protein/analysis; Cohort Studies; Coronavirus Infections/complications; Coronavirus Infections/diagnostic imaging; Cough/etiology; Diarrhea/etiology; Fever/etiology; Humans; Lymphopenia/etiology; Male; Middle Aged; Oxygen Inhalation Therapy; Pharyngitis/etiology; Pneumonia, Viral/complications; Pneumonia, Viral/diagnostic imaging; Prodromal Symptoms; Radiography, Thoracic; Real-Time Polymerase Chain Reaction; Republic of Korea; Retrospective Studies; Time Factors; Tomography, X-Ray Computed; Young Adult","KR","https://dx.doi.org/10.3346/jkms.2020.35.e142","BACKGROUND: Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-infected pneumonia emerged in Wuhan, China in December 2019. In this retrospective multicenter study, we investigated the clinical course and outcomes of novel coronavirus disease 2019 (COVID-19) from early cases in Republic of Korea. METHODS: All of the cases confirmed by real time polymerase chain reaction were enrolled from the 1st to the 28th patient nationwide. Clinical data were collected and analyzed for changes in clinical severity including laboratory, radiological, and virologic dynamics during the progression of illness. RESULTS: The median age was 40 years (range, 20-73 years) and 15 (53.6%) patients were male. The most common symptoms were cough (28.6%) and sore throat (28.6%), followed by fever (25.0%). Diarrhea was not common (10.7%). Two patients had no symptoms. Initial chest X-ray (CXR) showed infiltration in 46.4% of the patients, but computed tomography scan confirmed pneumonia in 88.9% (16/18) of the patients. Six patients (21.4%) required supplemental oxygen therapy, but no one needed mechanical ventilation. Lymphopenia was more common in severe cases. Higher level of C-reactive protein and worsening of chest radiographic score was observed during the 5-7 day period after symptom onset. Viral shedding was high from day 1 of illness, especially from the upper respiratory tract (URT). CONCLUSION: The prodromal symptoms of COVID-19 were mild and most patients did not have limitations of daily activity. Viral shedding from URT was high from the prodromal phase. Radiological pneumonia was common from the early days of illness, but it was frequently not evident in simple CXR. These findings could be plausible explanations for the easy and rapid spread of SARS-CoV-2 in the community.",20200406,35,13, 
"31205","Ethics and Economic Growth in the Age of COVID-19: What Is a Just Society to Do?","Hilsenrath, Peter E","J Rural Health;2020 Apr 03. ","J. rural health","MEDLINE","article","en","2020","","GB","https://dx.doi.org/10.1111/jrh.12434","",20200406,,, 
"31125","Future perspectives of wastewater-based epidemiology: Monitoring infectious disease spread and resistance to the community level.","Sims, Natalie; Kasprzyk-Hordern, Barbara","Environ Int;139: 105689, 2020 Jun. ","Environ Int","MEDLINE","article","en","2020","","NL","https://dx.doi.org/10.1016/j.envint.2020.105689","Infectious diseases are acknowledged as one of the most critical threats to global public health today. Climate change, unprecedented population growth with accelerated rates of antimicrobial resistance, have resulted in both the emergence of novel pathogenic organisms and the re-emergence of infections that were once controlled. The consequences have led to an increased vulnerability to infectious diseases globally. The ability to rapidly monitor the spread of diseases is key for prevention, intervention and control, however several limitations exist for current surveillance systems and the capacity to cope with the rapid population growth and environmental changes. Wastewater-Based Epidemiology (WBE) is a new epidemiology tool that has potential to act as a complementary approach for current infectious disease surveillance systems and an early warning system for disease outbreaks. WBE postulates that through the analysis of population pooled wastewater, infectious disease and resistance spread, the emergence of new disease outbreak to the community level can be monitored comprehensively and in real-time. This manuscript provides critical overview of current infectious disease surveillance status, as well as it introduces WBE and its recent advancements. It also provides recommendations for further development required for WBE application as an effective tool for infectious disease surveillance.",20200406,139,, 
"31123","Reflexiones derivadas de la pandemia COVID-19./ Reflexiones derivadas de la pandemia COVID-19./ Reflections arising from the COVID-19 pandemic.","Raurell-Torredà, M; Martínez-Estalella, G; Frade-Mera, M J; Carrasco Rodríguez-Rey, L F; Romero de San Pío, E","Enferm Intensiva;31(2): 90-93, 2020. ","Enferm Intensiva","MEDLINE","article","en","2020","Coronavirus Infections/epidemiology; Coronavirus Infections/nursing; Pandemics; Pneumonia, Viral/epidemiology; Pneumonia, Viral/nursing; Critical Care Nursing; Humans; Intensive Care Units/organization &amp;amp; administration; Personal Protective Equipment/supply &amp;amp; distribution; Spain/epidemiology; Specialization","ES","https://dx.doi.org/10.1016/j.enfi.2020.03.002","While we were drafting the recommendations for the joint contingency plan between the Spanish Society of Intensive Care and Coronary Unit Nursing (SEEIUC) and the Spanish Society of Intensive and Critical Care Medicine and Coronary Units (SEMICYUC), predictions were overtaken by events with regard to the magnitude of the COVID-19 pandemic. Members informed us of the lack of personal protection equipment (PPE), the rapid provision of improvised ICUs in various hospital areas and the recruitment of nurses to cover shifts. The failure to recognise the specialty of critical care nursing, included in the macro-specialty of medical-surgical nursing and not yet developed, has highlighted the urgent need to learn from our mistakes: specialisation, increase the number of nurses in teams and protect the public health system.",20200406,31,2, 
